SMILES,logp,qed
[C@@H](C(O)4)(O[C@H](CO)[C@H](O)C4O)Oc(c1)ccc(C(O3)=CC(c(c23)c(cc(c2)OC)O)=O)c1,0.3529,0.370156193
O(C4CO)[C@H]([C@@H](O)[C@H]([C@H]4O)O)c(c(O)3)c(cc(c13)OC(c(c2)ccc(c2)O)=CC(=O)1)OC,0.3947,0.32954386
O(c(c32)cc(OC)cc2OC(c(c4)ccc(c4)O)=CC3=O)[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.3529,0.370156193
O([C@@H]1Oc(c(O)2)ccc(C(O4)=CC(c(c34)c(cc(c3)OC)O)=O)c2)C([C@@H](O)[C@H]([C@@H]1O)O)C,1.0861,0.392519167
COc(c3O[C@@H]([C@@H](O)4)OC(CO)[C@@H]([C@@H]4O)O)c(O)c(C(=O)2)c(c3)OC(=C2)c(c1)cccc1,0.3529,0.370156193
O[C@@H]([C@H]1O)[C@H](O)[C@H](c(c42)c(cc(O)c(C(C=C(O4)c(c3)ccc(c3)O)=O)2)OC)OC1CO,0.3947,0.32954386
O(C)c(c(O)3)c(c(cc3OC(C(O)4)OC(CO)C(C4O)O)2)C(=O)C=C(O2)c(c1)cccc1,0.3529,0.370156193
OC(C1O)C(Oc(c4O)c(OC)cc(c34)OC(=CC(=O)3)c(c2)cccc2)OC(CO)C1O,0.3529,0.370156193
[C@@H](Oc(c24)cc(c(c2OC(=CC(=O)4)c(c3)cccc3)OC)O)([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.3529,0.370156193
COc(c3OC(O4)C(C(C(O)C4C)O)O)c(O)c(C(=O)1)c(c3)OC(c(c2)ccc(c2)O)=C1,1.0861,0.392519167
c(C(=O)3)(c(O)2)c(OC(c(c4)cccc4)=C3)c(c(c2)O[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O)OC,0.3529,0.370156193
C(C1O)(C(C(OC1Oc(c2)cc(O3)c(C(=O)C(=C(c(c4)cccc4)3)OC)c(O)2)CO)O)O,0.3529,0.370156193
O(C)c(c1)ccc(C(O2)=C(O)C(=O)c(c3)c2cc(OC(O4)C(C(C(O)C4C)O)O)c3O)c1,1.0861,0.392519167
OC(C1OC(C(=O)3)=C(Oc(c4)c3c(cc4O)O)c(c2)ccc(OC)c2)C(C(O)C(C)O1)O,1.0861,0.392519167
O[C@H]([C@H]1OC(C(=O)4)=C(Oc(c43)cc(cc3O)OC)c(c2)ccc(c2)O)[C@@H]([C@H](O)C(C)O1)O,1.0861,0.392519167
Oc(c3)c(C2=O)c(cc3OC(C4O)OC(C(O)C4O)C)OC(=C2OC)c(c1)ccc(c1)O,1.0861,0.392519167
c(c(OC)3)c(O)c(c(c3OC(C)=O)2)C(=O)C(OC)=C(O2)c(c1)c(c(OC)c(c1)OC)OC,3.1339,0.427599603
[C@@H](Oc(c4)ccc(c43)C(C(=CO3)c(c2)ccc(c2O)OC)=O)([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O,0.3529,0.370156193
O(C4CO)C(C(O)C(C4O)O)c(c21)c(ccc(C(=O)C(c(c3)cc(c(c3)O)OC)=CO2)1)O,0.3947,0.32954386
C(C(c(c4)ccc(c4)OC)=1)(c(c2)c(cc(O[C@@H]([C@@H](O)3)OC(CO)[C@@H]([C@@H]3O)O)c2O)OC1)=O,0.3529,0.370156193
O[C@@H]([C@H]1O)[C@H](Oc(c(O)2)ccc(C3=O)c(OC=C3c(c4)ccc(c4)OC)2)OC(CO)[C@@H]1O,0.3529,0.370156193
[C@@H](Oc(c4)ccc(c43)C(C(=CO3)c(c2)ccc(c2O)OC)=O)([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O,0.3529,0.370156193
[C@H]([C@@H]1O)([C@H](C(O[C@H]1Oc(c2)cc(c(C3=O)c(OC=C(c(c4)ccc(c4)OC)3)2)O)CO)O)O,0.3529,0.370156193
OC(C1O)C(Oc(c2)c(cc(C3=O)c2OC=C3c(c4)ccc(c4)O)OC)OC(CO)C1O,0.3529,0.370156193
C(C1O)(C(C(OC1Oc(c2)cc(OC)c(C3=O)c(OC=C(c(c4)ccc(c4)O)3)2)CO)O)O,0.3529,0.370156193
O[C@@H]([C@H]4O)[C@H](O)[C@@H](OC4CO)c(c12)c(cc(O)c1C(C(c(c3)ccc(c3)O)=CO2)=O)OC,0.3947,0.32954386
c(c43)(c(cc(c4)OC)O)C(C(=CO3)c(c2)ccc(c2)O[C@@H](C(O)1)O[C@H](CO)[C@H](O)C1O)=O,0.3529,0.370156193
[C@@H](Oc(c32)cc(OC)cc(OC=C(c(c4)ccc(c4)O)C3=O)2)([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.3529,0.370156193
c(c1)c(O[C@@H]([C@@H](O)6)OC(CO)[C@H](O)[C@@H]6O)cc(O5)c(C(O2)C(C5)c(c4)c2cc(c43)OCO3)1,0.2037,0.517748371
c(c43)(c(cc(c4)OC)O)C(C(=CO3)c(c2)ccc(c2)O[C@@H](C(O)1)O[C@H](CO)[C@H](O)C1O)=O,0.3529,0.370156193
c(c2)(ccc(C([H])34)c2OCC3([H])c(c5)c(cc(O6)c5OC6)O4)OC(C(O)1)OC(CO)C(O)C1O,0.2037,0.517748371
c(c2)(ccc(C([H])34)c2OCC3([H])c(c5)c(cc(O6)c5OC6)O4)OC(C(O)1)OC(CO)C(O)C1O,0.2037,0.517748371
c(c(O[C@@H]([C@@H](O)4)OC(CO)[C@@H]([C@@H]4O)O)1)c(OC)cc(O3)c1C(=CC(=O)3)c(c2)ccc(c2)O,0.3529,0.346266446
C(c(c4)cccc4)CC(=O)c(c3O)c(o1)c(c(c3)OC)cc1c(c2)c(ccc(C(=O)OC)2)O,5.1217,0.299660277
c(c(OC)3)c(OC(O4)C(C(C(O)C4C)O)O)c(C2=O)c(c3OC)OC(C2)c(c1)cccc1,1.6166,0.628399547
C(C(C(O)=O)1)(O)C(C(C(Oc(c2)c(cc(c(c4)[o+1]c(c(c4)3)cc(cc3O)O)c2)O)O1)O)O,0.7687,0.279796248
O(c(c1)c(O)ccc1c([o+1]3)c(cc(c(O)4)c3cc(O)c4)OC(O2)C(C(C(O)C2C)O)O)C,1.7126,0.324955894
c(c24)(c(c(cc4)O)OC(C(O)3)OC(CO)C(O)C3O)oc(c(=O)2)=Cc(c1)ccc(c1O)O,-0.4017,0.238218941
c(c1O)c(C=c(c(=O)2)oc(c3O)c2ccc3OC(O4)C(O)C(O)C(O)C4CO)ccc1O,-0.4017,0.238218941
C(C1Oc(c(=O)2)c(C(=O)C=Cc(c3)ccc(O)c3)c(cc2O)=O)(O)C(O)C(O)C(O1)CO,-1.3612,0.171075264
C(C(C(O)=O)4)(O)C(C(C(O4)Oc(c1O)cc(O2)c(C(=O)CC(c(c3)cccc3)2)c1O)O)O,0.0753,0.348142758
c(c1O)c(C=c(c(=O)2)oc(c3)c2c(cc(OC(O4)C(O)C(O)C(O)C4CO)3)O)ccc1O,-0.4017,0.238218941
C(C1Oc(c32)cc(O)cc2oc(=Cc(c4)ccc(c4O)O)c3=O)(O)C(O)C(O)C(O1)CO,-0.4017,0.238218941
C(C(C(O)=O)4)(O)C(C(C(O4)Oc(c(O)1)cc(O)c(C(=O)3)c1OC(C3)c(c2)cccc2)O)O,0.0753,0.348142758
c(C(=C4)Oc(c3C(=O)4)cc(cc3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)(c1)cc(O)c(O)c(O)1,-0.2445,0.260645218
c(c1OC(O4)C(O)C(O)C(O)C4CO)ccc(O)c1C(=C2)Oc(c3)c(c(cc(O)3)O)C(=O)2,-0.2445,0.278627752
c(c1)c(C(=C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2027,0.246554706
c(c1)c(C(=C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2027,0.246554706
C(C(O)1)(c(c(O)4)c(O2)c(c(O)c4)C(=O)C=C2c(c3)cc(c(O)c3)O)OC(CO)C(O)C1O,-0.2027,0.246554706
[C@@H]([C@@H]1Oc(c4)c(C(=O)3)c(cc(O)4)OC(=C3)c(c2)cc(c(O)c2)O)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.260645218
C(C(O)1)(c(c(O)4)c(O2)c(c(O)c4)C(=O)C=C2c(c3)cc(c(O)c3)O)OC(CO)C(O)C1O,-0.2027,0.246554706
C(C1Oc(c4)c(C(=O)3)c(cc(O)4)OC(=C3)c(c2)cc(c(O)c2)O)(O)C(O)C(O)C(O1)CO,-0.2445,0.260645218
c(c1)c(C(=C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(O)C(O)C2CO)cc(c(O)1)O,-0.2445,0.260645218
c(c2)(C(=C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)cc(c(O)c2)O[C@H](O1)[C@@H](O)[C@@H](O)[C@@H](O)C1CO,-0.2445,0.278627752
c(c1)c(C(=C4)Oc(c3C(=O)4)cc(cc(O)3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)cc(c(O)1)O,-0.2445,0.260645218
[C@@H]([C@@H]1Oc(c(O)2)c(O)cc(O3)c(C(=O)C=C(c(c4)ccc(O)c4)3)2)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.278627752
[C@@H]([C@@H]1Oc(c2O)cc(O3)c(C(=O)C=C(c(c4)ccc(O)c4)3)c2O)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.260645218
c(c2)(C(=C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)cc(O)c(c2)OC(O1)C(O)C(O)C(O)C1CO,-0.2445,0.278627752
C(=O)(C=3)c(c2O)c(OC3c(c4)cc(c(O)c4)O)cc(c2O)OC(O1)C(O)C(O)C(O)C(C)1,0.4887,0.275988395
c(c4)c(cc(c(O)4)O)C(=C3)Oc(c(C(=O)3)1)cc(c(O)c1OC(O2)C(O)C(O)C(O)C(C)2)O,0.4887,0.275988395
C(=O)(C=1)c(c3O)c(cc(O)c3OC(O4)C(O)C(O)C(O)C(C)4)OC1c(c2)cc(c(O)c2)O,0.4887,0.275988395
C(C1Oc(c(O)2)cc(O)c(C(=O)4)c2OC(=C4)c(c3)ccc(O)c3)(O)C(O)C(O)C(O1)CO,-0.2445,0.260645218
c(c1)(O)c(C(=O)4)c(OC(=C4)c(c3)cc(c(O)c3)O)c(OC(O2)C(O)C(O)C(O)C(C)2)c1O,0.4887,0.275988395
C(C(O)1)(c(c4O)c(c(c(c4O)2)C(=O)C=C(c(c3)ccc(O)c3)O2)O)OC(CO)C(O)C1O,-0.2027,0.19468633
C([C@@H]1OC(C2=O)=C(c(c4)cc(c(O)c4)O)Oc(c3)c(ccc(O)3)2)(O)C(O)[C@@H](O)[C@H](O1)CO,-0.2445,0.260645218
[C@@H]([C@H](O)1)(c(c2O)c(O3)c(C(C(O)=C(c(c4)cc(c(O)c4)O)3)=O)cc2)OC(CO)[C@@H](O)[C@H]1O,-0.2027,0.246554706
c(O)(c1)ccc(C2=O)c1OC(c(c4)cc(O)c(c4)OC(O3)C(O)C(O)C(O)C3CO)=C2O,-0.2445,0.278627752
c(c4)(cc(c(O)c4)O)C(=C3O)Oc(c(C3=O)2)cc(cc2)OC(O1)C(O)C(O)C(O)C1CO,-0.2445,0.260645218
C(O3)(=C(OC(C(O)4)OC(CO)C(O)C4O)C(=O)c(c32)c(cc(O)c2)O)c(c1)c(O)ccc1,-0.2445,0.278627752
c(c4)c(ccc(O)4)C(=C3O)Oc(c(C3=O)2)cc(c(c2O)C(C(O)1)OC(CO)C(O)C1O)O,-0.2027,0.263565103
c(c4)(ccc(O)c4)C(O1)=C(C(c(c(O)2)c1c(C(C(O)3)OC(CO)C(O)C3O)c(O)c2)=O)O,-0.2027,0.263565103
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.2445,0.278627752
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)[C@@H](C(O)1)O[C@H](CO)[C@H](O)C1O,-0.2445,0.278627752
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.2445,0.278627752
[C@@H]([C@@H]1Oc(c42)cc(O)cc2OC(=C(C4=O)O)c(c3)ccc(O)c3)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.278627752
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.2445,0.278627752
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.2445,0.278627752
c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752
c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752
c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752
C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2C3=O)c(C)c(O)cc2O)c(c1)cc(c(O)c1)O,0.40862,0.274666822
c(c3)(ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)C(=C2O)Oc(c1)c(C2=O)c(cc(O)1)O,-0.2445,0.278627752
O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)OC)C(C(O)1)OC(CO)C1O,0.4032,0.318105196
C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(O)3)O)c(c1)cc(c(O)c1)OC,0.4032,0.325285162
C(O1)(Oc(c4)cc(c2c4O)OC(c(c3)cc(c(O)c3)O)=C(C(=O)2)O)C(O)C(O)C(O)C(C)1,0.4887,0.275988395
C(C(=O)3)(=C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.4887,0.275988395
C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(O)3)O)c(c1)cc(c(O)c1)OC,0.4032,0.325285162
O(C(C(=O)3)=C(Oc(c4)c3c(cc(OC)4)O)c(c2)cc(c(O)c2)O)C(C(O)1)OC(CO)C1O,0.4032,0.297574801
C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(OC)3)O)c(c1)cc(c(O)c1)O,0.4032,0.304291375
c(c1)c(O)c(OC(O4)C(O)C(C(O)C4)O)cc1C(=C3OC)Oc(c2)c(C3=O)c(cc(O)2)O,0.4032,0.325285162
c(c4)c(ccc(O)4)C(O3)=C(C(c(c32)c(O)cc(c2O)OC(O1)C(O)C(O)C(O)C(C)1)=O)O,0.4887,0.275988395
c(O)(c4)c(c(c(c4O)3)OC(=C(C3=O)O)c(c2)ccc(O)c2)OC(O1)C(O)C(O)C(O)C(C)1,0.4887,0.295029492
c(c4)(cc(c(O)c4)O)C(=C3)C(c(c(O3)2)c(c(c(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O)=O,-0.2027,0.246554706
[C@H]([C@@H](O)1)(c(c(O)4)c(c(c(O)c4)2)OC=C(c(c3)cc(c(O)c3)O)C2=O)OC(CO)[C@H](O)[C@@H]1O,-0.2027,0.246554706
[C@@H]([C@@H]1Oc(c23)cc(O)cc2OC(=O)C=C(c(c4)cc(c(O)c4)O)3)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.205812582
Oc(c2)c(C(=O)3)c(OC(C456)=C3CC(C4(C(C(=CC6=O)O)=O)O5)C(C)=C)c(c21)C=CC(C)(C)O1,2.9892,0.503650329
c(c4)(cc(c(O)c4)O)C(C(=O)1)=COc(c2)c1c(cc(O[C@H](O3)[C@@H](O)[C@@H](O)[C@@H](O)C3CO)2)O,-0.2445,0.260645218
Oc(c(C(C=Cc(c3)cc(c(c3)OC(C(O)2)OC(CO)C(C2O)O)OC)=O)1)cc(O)cc1,0.1812,0.254066869
OC(C1O)C(Oc(c(OC)2)ccc(C(=O)C=Cc(c3)ccc(O)c3)c(O)2)OC(CO)C1O,0.1812,0.254066869
C(C(=O)c(c2OC(C(O)3)OC(CO)C(C3O)O)c(cc(c2)OC)O)=Cc(c1O)cccc1,0.1812,0.254066869
c(c2)c(ccc2OC(C(O)3)OC(CO)C(O)C3O)C=CC(=O)c(c(O)1)c(OC)cc(c1)O,0.1812,0.254066869
C(C1O)(C(C(OC1Oc(c3)cc(OC)c(c3O)C(=O)C=Cc(c2)ccc(O)c2)CO)O)O,0.1812,0.254066869
OC(C1O)[C@@H](Oc(c2)c(C(C4)Oc(c3)c(C4=O)c(cc3OC)O)ccc2)O[C@@H](CO)[C@H]1O,0.286,0.430825063
O=C(c31)CC(c(c4)ccc(c4)O)Oc(cc(c(c(O)3)C)O[C@@H]([C@@H](O)2)OC(CO)[C@@H]([C@@H]2O)O)1,0.29142,0.382693368
c(c1C(O4)CC(=O)c(c34)c(cc(c3)O)O[C@@H]([C@@H](O)2)OC(CO)[C@@H]([C@@H]2O)O)cc(OC)cc1,0.286,0.430825063
O[C@@H]([C@H]3O)[C@@H](OC(CO)[C@@H]3O)Oc(c1)c(C(=O)C=Cc(c2)ccc(O)c2)c(cc1OC)O,0.1812,0.254066869
[C@H]([C@@H]1O)([C@H](C(O[C@H]1Oc(c4)cc(c(c4O)3)OC(CC3=O)c(c2)ccc(OC)c2)CO)O)O,0.286,0.430825063
C(C1O)(C(C(OC1Oc(c4)cc(c(c4O)3)OC(CC3=O)c(c2)ccc(OC)c2)CO)O)O,0.286,0.430825063
c(c3)(c(c(cc3OC(C4O)OC(C(O)C4O)C)O)1)OC(c(c2)ccc(c2O)OC)CC1=O,1.0192,0.457701686
[C@H]([C@@H]1O)([C@H](C(O[C@H]1Oc(c4)cc(c(c42)C(CC(c(c3)ccc(c3)O)O2)=O)OC)CO)O)O,0.286,0.430825063
c(c4O)c(O1)c(c(c4)OC)C(CC1c(c2)ccc(OC(C(O)3)OC(CO)C(O)C3O)c2)=O,0.286,0.430825063
O(c(c32)cc(OC)cc2OC(c(c4)ccc(c4)O)CC3=O)[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.286,0.430825063
O(C)c(c(O)3)c(c(cc3O[C@@H]([C@@H](O)4)OC(CO)[C@@H]([C@@H]4O)O)2)C(=O)CC(O2)c(c1)cccc1,0.286,0.430825063
c(C(=O)3)(c(O)2)c(OC(c(c4)cccc4)C3)c(c(c2)O[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O)OC,0.286,0.430825063
c(C2=O)(c(OC)3)c(c(OC)c(OC)c(OC)3)OC(=C2)c(c1OC)cc(c(OC)c(O)1)OC,3.2258,0.550632251
O(C)c(c1)ccc(C(C4O)Oc(c2)c(C4=O)c(cc2OC(C3O)OC(C(O)C3O)C)O)c1,0.2844,0.44050238
COC(=C(c(c3)cc(O)c(OC)c3OC)2)C(=O)c(c(OC)1)c(O2)c(OC)c(OC)c1OC,3.2258,0.550632251
O(c(c3OC)c(cc(c3)C(=C(OC)1)Oc(c2OC)c(c(O)c(c(OC)2)OC)C1=O)OC)C,3.2258,0.550632251
c(c15)c(OC)c(cc1C(=C4C(C=C(C)C)O5)Oc(c(C(=O)4)2)c(C=3)c(OC(C3)(C)C)cc2O)O,5.4637,0.50215157
c(OC)(c16)cc(c(C=23)c(C(C(C)(C)O6)CC(C(=O)c(c5O)c(c(c(c5)4)C=CC(C)(C)O4)O3)2)1)O,4.8747,0.547723082
c(c52)(OC(=C(C5=O)4)c(c3O)c(C(C(C)=C)C4)c(c(c3)OC)O)c(c(cc2O)1)C=CC(C)(C)O1,4.9854,0.374418318
Oc(c1)c(C(=O)5)c(OC(=C45)c(c(O)3)c(C(C4)C(C)=C)c(c(c32)OC(C=C2)(C)C)O)cc(OC)1,4.9854,0.374418318
COc(c1C(=O)C=Cc(c2)c(OC)c(c(c2OC)OC)OC)c(c(cc(OC)1)OC)OC,3.6515,0.377270173
O(C)c(c2)cc(c(C3)c(O[C@H](c(c4)ccc(c4)OC)C3)2)O[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.9488,0.510746449
c(c4)c(ccc(OC)4)C(=C(O)1)C(=O)Oc(c(CC=C(C)C)2)c1c(c(C=3)c(OC(C)(C)C3)2)OC,5.8757,0.388159139
c(c(O)4)c(c(c(c4)1)cc(c(c(c3)cc(O)c(c3)OC(O2)C(O)C(O)C(O)C2CO)[o+1]1)O)O,0.382,0.256869728
c(c(O)4)c(O)c(c(c4)2)cc(c(c(c3)cc(O)c(O)c(O)3)[o+1]2)OC(O1)C(O)C(O)C(O)C(C)1,1.1152,0.210988583
C(C1Oc(c(c(c4)cc(c(O)c4)O)3)cc(c2[o+1]3)c(cc(O)c2)O)(O)C(O)C(O)C(O1)CO,0.382,0.202831353
C(C1Oc(c(c(c4)ccc(O)c4)2)cc(c(O)3)c(cc(O)c3O)[o+1]2)(O)C(O)C(O)C(O1)CO,0.382,0.202831353
C(O1)(Oc(c4)c(O)cc(c4)C(=C3O)Oc(c2)c(C3=O)c(cc(O)2)O)C(O)C(O)C(O)C(O)1,-0.5814,0.251820442
C(O1)(Oc(c(c(c4)cc(OC)c(O)c(O)4)3)cc(c2[o+1]3)c(cc(O)c2)O)C(O)C(C(O)C1)O,1.0297,0.223199599
C(C1Oc(c(c(c4)cc(c(O)c4)O)3)cc(c2[o+1]3)c(cc(O)c2)O)(O)C(O)C(O)C(O1)CO,0.382,0.202831353
O(C(=C3c(c4)cc(O)c(O)c(O)4)C(=O)c(c(O3)2)c(cc(O)c2)O)C(C(O)1)OC(CO)C1O,-0.1942,0.243037459
C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2)c(C3=O)c(cc(O)2)O)c(c1)cc(O)c(O)c(O)1,-0.1942,0.243983798
C(O1)(Oc(c2)c(O)c(O)cc(C(=C4O)Oc(c3)c(C4=O)c(cc(O)3)O)2)C(O)C(C(O)C1)O,-0.1942,0.243983798
C(C1Oc(c42)cc(O)cc(OC(O)(C4=O)Cc(c3)ccc(O)c3)2)(O)C(O)C(O)C(O1)CO,-1.2171,0.289481199
C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2)c(C3=O)c(cc(O)2)O)c(c1)cc(O)c(O)c(O)1,-0.1942,0.243983798
OC(O1)(Cc(c4)ccc(O)c4)C(c(c(O)3)c1cc(c3)OC(O2)C(O)C(O)C(O)C2CO)=O,-1.2171,0.289481199
c(c1)(OC(O3)C(O)C(O)C(O)C3CO)c(O)cc(C(=O)C=Cc(c2)cc(c(O)c2)O)c(O)1,-0.4162,0.123126412
C(C1Oc(c2O)c(ccc2C(=O)C=Cc(c3)cc(c(O)c3)O)O)(O)C(O)C(O)C(O1)CO,-0.4162,0.161616961
C(C1Oc(c2)c(C(=O)C=Cc(c3)cc(c(O)c3)O)c(cc(O)2)O)(O)C(O)C(O)C(O1)CO,-0.4162,0.161616961
c(c2)(C(=O)C=Cc(c3)cc(c(O)c3)O)c(O)c(c(c2)OC(O1)C(O)C(O)C(O)C1CO)O,-0.4162,0.161616961
c(c(O)1)(O)ccc(C=CC(c(c3O)c(cc(c3)OC(O2)C(O)C(O)C(O)C2CO)O)=O)c1,-0.4162,0.161616961
C(C(O)1)(c(c(O)4)c(O2)c(c(O)c4)C(=O)CC2c(c3)cc(c(O)c3)O)OC(CO)C(O)C1O,-0.2696,0.286509128
c(c1)c(C(C2)Oc(c3O)c(ccc3OC(O4)C(O)C(O)C(O)C4CO)C(=O)2)cc(c(O)1)O,-0.3114,0.30288889
[C@@H]([C@@H]1Oc(c4)c(C(=O)3)c(cc(O)4)OC(C3)c(c2)cc(c(O)c2)O)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.3114,0.30288889
c(O)(c1)ccc(c1C(C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(O)C(O)C2CO)O,-0.3114,0.30288889
c(c1)c(C(C4)Oc(c3C(=O)4)cc(cc(O)3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)cc(c(O)1)O,-0.3114,0.30288889
c(c1)c(C(C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2696,0.286509128
c(c2)(C(C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)cc(c(O)c2)O[C@@H](O1)C(O)C(O)[C@H](O)[C@@H]1CO,-0.3114,0.323785917
c(c1)c(C(C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2696,0.286509128
c(c(C(C4)Oc(c3C(=O)4)cc(cc(O)3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)cc(O)cc1O,-0.3114,0.323785917
c(c2)c(cc(c2C(C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)O)OC(O1)C(O)C(O)C(O)C1CO,-0.3114,0.323785917
c(c3)(O)c(C(=O)2)c(c(OC(C(O)4)OC(CO)C(O)C4O)c3O)OC(C2)c(c1)ccc(O)c1,-0.3114,0.323785917
[C@@H]([C@@H]1Oc(c42)c(O)c(O)cc2OC(CC4=O)c(c3)ccc(O)c3)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.3114,0.30288889
c(c1)(OC(O4)C(O)C(O)C(O)C4CO)cc(O2)c(C(CC2(c(c3)ccc(O)c3)O)=O)c1O,-0.913,0.305542258
O(C(C3c(c4)c(O)ccc(O)4)C(=O)c(c(O3)2)c(cc(O)c2)O)C(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474
C(C1OC(C2=O)C(c(c4)cc(c(O)c4)O)Oc(c3)c(ccc(O)3)2)(O)C(O)C(O)C(O1)CO,-0.6951,0.29216767
C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432
C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432
C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432
c(c4)c(ccc(O)4)C(C3O)Oc(c(C3=O)2)cc(c(c2O)C(C(O)1)OC(CO)C(O)C1O)O,-1.0044,0.285258218
c(c4)(ccc(O)c4)C(O1)C(C(c(c(O)2)c1c(C(C(O)3)OC(CO)C(O)C3O)c(O)c2)=O)O,-1.0044,0.285258218
O(C(C(=O)3)C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.6951,0.312325013
O(C(C(=O)3)C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.6951,0.312325013
