smiles,logP,qed,SAS
"C(=C1c(c5)ccc(OC)c5)Oc(c2)c(c(cc2OC(O3)C(O)C(O)C(O)C(COC(O4)C(C(C(O)C(C)4)O)O)3)O)C1=O",-0.7953,0.178828158,4.583553748
"OC(C1O)C(O)C(COC(=O)C(=O)OC(C(O)=O)=O)OC1Oc(c4)c([o+1]c(c43)cc(cc3O)O)c(c2)cc(c(c2)O)O",-0.9127,0.058385247,4.667960742
"C(C1O)(C(C(O)=3)(C(=CC(C3C(=O)C=Cc(c4)ccc(O)c4)=O)C(=C(N2)C(C(O)C2CO)O)O)O)OC(C(C1O)O)CO",-3.6753,0.082403872,5.324470945
"c(c1)(c(c(cc1C(OC(C(c(c5)cc(c(c5)O)O)4)Cc(c3O4)c(cc(O)c3)OC(c(c2)cc(c(c2O)O)O)=O)=O)O)O)O",3.158,0.091551384,3.926839639
"Oc(c4OC(=O)c(c5)cc(O)c(O)c(O)5)cc(cc4)C(O1)C(O)Cc(c(O)2)c1cc(OC(c(c3)cc(c(O)c3O)O)=O)c2",2.8069,0.091649475,3.896017865
"O=C(Oc(c25)cc(O)cc2OC(C(O)C5)c(c3)ccc(c3OC(c(c4)cc(O)c(c(O)4)O)=O)O)c(c1)cc(c(c1O)O)O",2.8069,0.091649475,3.91054342
"O=C(Oc(c25)cc(O)cc(OC(C(C5)O)c(c4)cc(O)c(c4)OC(=O)c(c3)cc(O)c(O)c(O)3)2)c(c1)cc(c(c1O)O)O",2.8069,0.091649475,3.91516428
"c(O)(c1)c(O)ccc(C(O2)C(Cc(c(OC(=O)c(c5)cc(c(c(O)5)O)O)4)c2cc(c4)OC(=O)c(c3)cc(c(c3O)O)O)O)1",2.8069,0.091649475,3.8851193
"C(C(O)2)(CO)OC(Oc(c5O)ccc(c45)C(C(=CO4)c(c3)ccc(c3)OC)=O)C(C2O)OC(C1O)OC(C)C(C1O)O",-0.7953,0.178828158,4.585672448
"c(c1)(c(c(cc1C(OC(C(c(c5)ccc(O)c5O)2)Cc(c4O)c(cc(c4)OC(=O)c(c3)cc(c(O)c3O)O)O2)=O)O)O)O",3.158,0.091551384,3.907693224
"O(c(c5)cc(c4c(O)5)OC(C(C4)O)c(c2)ccc(c2OC(c(c3)cc(O)c(c(O)3)O)=O)O)C(c(c1)cc(c(O)c1O)O)=O",2.8069,0.091649475,3.891397005
"Oc(c1)c(ccc1C=c(c(=O)2)oc(c3O)c2ccc3O[C@@H]([C@H]5O)OC([C@H](O)[C@@H]5O)COC(C=Cc(c4)ccc(O)c4)=O)O",1.5682,0.1177088,4.250348661
"C(=CC(O[C@@H]([C@@H](OC(=C4c(c5)ccc(O)c5)C(=O)c(c3O4)c(cc(c3)O)O)2)[C@H](O)[C@H](O)C(O2)CO)=O)c(c1)ccc(c1)O",1.7254,0.119956924,4.1901652
"O(C(CO)1)[C@H](OC(C5=O)=C(Oc(c54)cc(cc4O)O)c(c3)ccc(O)c3)[C@@H]([C@H](OC(C=Cc(c2)ccc(O)c2)=O)[C@@H]1O)O",1.7254,0.119956924,4.201929815
"O(C2OC(=C4c(c5)ccc(O)c5)C(c(c(O)3)c(O4)cc(O)c3)=O)CC(C(O)2)(O)COC(=O)C=Cc(c1)cc(OC)c(O)c1",2.3747,0.12816867,4.126838072
"C(c(c5)ccc(O)c5)=CC(=O)OCC(O1)C(O)C(O)C(O)C(OC(=C2c(c4)ccc(c4)O)C(c(c(O)3)c(cc(O)c3)O2)=O)1",1.7254,0.119956924,4.151467507
"OCC(O1)C(OC(C=Cc(c5)ccc(c5)O)=O)C(C(O)C1OC(C3=O)=C(Oc(c4)c3c(O)cc4O)c(c2)ccc(c2)O)O",1.7254,0.119956924,4.196676354
"C(c(c5)ccc(O)c5)=CC(=O)OCC(O1)C(O)C(O)C(O)C(OC(=C2c(c4)ccc(c4)O)C(c(c(O)3)c(cc(O)c3)O2)=O)1",1.7254,0.119956924,4.151467507
"C(=O)(c32)C(=C(Oc(cc(OC(C(O)5)OC(C(O)C5O)COC(C=Cc(c4)ccc(O)c4)=O)cc3O)2)c(c1)ccc(O)c1)O",1.7254,0.119956924,4.158714815
"c(c15)c(cc(c1C(C(=C(O5)c(c4)ccc(O)c4)OC(C(OC(C=Cc(c3)ccc(c3)O)=O)2)OC(CO)C(O)C2O)=O)O)O",1.7254,0.119956924,4.1901652
"O=C(C=Cc(c5)ccc(c5)O)O[C@H]([C@@H]1c(c4O)c(c(c(c4)3)C(=O)C=C(O3)c(c2)cc(O)c(O)c2)O)[C@H]([C@H](C(O1)CO)O)O",1.7672,0.090537055,4.321721405
"C(Oc(c2)cc(O)c(C3=O)c(OC(c(c5)ccc(c5)OC(C=Cc(c4)ccc(O)c4O)=O)=C3)2)(C1O)OC(C(O)C1O)CO",1.3743,0.069719623,4.143088277
"c(O)(c12)cc(OC(O5)C(C(C(C5CO)O)O)OC(=O)C=Cc(c4)ccc(c4)O)cc1OC(c(c3)cc(O)c(c3)O)=CC(=O)2",1.7254,0.09225599,4.219540969
"c(O)(c5)ccc(c5)C(O4)=CC(c(c34)c(cc(c3)OC(O1)C(C(C(C(COC(C=Cc(c2)ccc(O)c2O)=O)1)O)O)O)O)=O",1.7254,0.09225599,4.175491738
"C(C=4)(=O)c(c(OC4c(c5)cc(O)c(c5)O)1)c(O)cc(OC(O2)C(C(O)C(C2COC(C=Cc(c3)ccc(O)c3)=O)O)O)c1",1.7254,0.09225599,4.180843277
"C(c(c5)ccc(O)c5)=CC(OCC(O1)C(O)C(O)C(O)C1Oc(c(O)2)c(O3)c(C(C=C3c(c4)ccc(O)c4)=O)c(O)c2)=O",1.7254,0.119956924,4.203022507
"C(Oc(c43)cc(OC)cc3OC(C=C(c(c5)cc(O)c(O)c5)4)=O)(C(O)2)OC(C(O)C2O)COC(O1)C(O)C(C(O)C1)O",-1.4782,0.114983796,4.635446369
"c(=O)(c31)c(=Cc(c5)ccc(O)c5)oc(cc(cc3OC(C4O)OC(CO)C(C4O)O)OC(C2O)OC(CO)C(C(O)2)O)1",-2.6342,0.148826417,4.694491281
"C(O5)(C(C(C(O)C5CO)O)O)Oc(c1)c(O)ccc1C=c(o4)c(c(c43)ccc(c3)OC(O2)C(O)C(O)C(O)C2CO)=O",-2.6342,0.148826417,4.634526692
"C(C(O)5)(OC(CO)C(O)C5O)Oc(c4)cc(c(c42)C(=O)C(=C(c(c3)ccc(c3)O)O2)OC(C(O)1)OC(C)C(C1O)O)O",-1.7438,0.153572226,4.652854547
"O(C1C)C(OCC(O2)C(O)C(O)C(O)C2Oc(c3)ccc(C(=O)4)c3OC(c(c5)ccc(c5O)O)=C4O)C(C(O)C(O)1)O",-1.3927,0.149010143,4.666668192
"Oc(c5)ccc(c5)C(=C(O)4)Oc(c1)c(C4=O)c(O)cc1OC(C(O)2)OC(C(O)C2OC(O3)C(O)C(O)C(O)C3CO)C",-1.3927,0.159290707,4.690960366
"c(O)(c1)cc(c(C(=O)2)c(OC(c(c5)ccc(c5)O)=C2OC(C4O)OC(C(C(O)4)O)COC(O3)C(C(O)C(O)C3C)O)1)O",-1.3927,0.159290707,4.680498694
"C(OC(C3=O)=C(c(c5)ccc(c5)O)Oc(c4)c(c(O)cc4OC)3)(O2)C(C(O)C(C(CO)2)O)OC(C(O)1)OCC1(O)CO",-1.4766,0.148435908,4.655776714
"c(c25)(O)cc(cc2OC(=C(C5=O)OC(C(O)4)OC(C(C(O)4)O)CO)c(c3)ccc(c3)O)OC(C(O)1)OC(C)C(O)C1O",-1.7438,0.153572226,4.652854547
"c(O)(c5)cc(c(c25)C(C(O[C@@H](C3O[C@H]([C@H]4O)OC(C)[C@H]([C@H]4O)O)O[C@H](CO)[C@@H](C(O)3)O)=C(O2)c(c1)ccc(c1)O)=O)O",-1.3927,0.159290707,4.67457254
"C(OC(C5O)OCC(C5O)O)(C1OC(C2=O)=C(c(c4)ccc(c4)O)Oc(c3)c2c(O)cc3OC)C(O)C(C(O1)CO)O",-1.4782,0.155664325,4.593719314
"c(C(=C(OC)3)Oc(c4)c(c(O)cc4OC(C(O)5)OC(C)C(O)C5O)C3=O)(c1)ccc(O)c1OC(O2)C(O)C(O)C(O)C2",-1.0961,0.169066816,4.706142267
"C(C5O)(OC(C)C(C5O)O)OC(C(OC(C4=O)=C(Oc(c43)cc(O)cc3O)c(c2)ccc(c2)O)1)C(O)C(C(CO)O1)O",-1.3927,0.159290707,4.67457254
"c(c5O)c(cc(c53)OC(c(c4)ccc(O)c4O)=C(C3=O)OC(C1OC(O2)C(C(O)C(O)C(C)2)O)OC(C)C(C1O)O)O",-0.6595,0.166353987,4.770288963
"Oc(c5)ccc(c5)C(=C(O)4)Oc(c1C4=O)cc(OC(C2OC(O3)C(C(O)C(O)C(C)3)O)OC(CO)C(C2O)O)cc1O",-1.3927,0.159290707,4.682134948
"Oc(c5)ccc(c5)C(=C(O)4)Oc(c3C4=O)cc(cc3O)OC(O1)C(C(O)C(OC(O2)C(O)C(O)C(C2CO)O)C1C)O",-1.3927,0.159290707,4.681372808
"c(c4)(ccc(OC(O5)C(O)C(O)C(O)C5CO)c4)C(=C(O)3)Oc(c2C3=O)cc(cc2O)OC(C(O)1)OC(C)C(O)C1O",-1.7438,0.153572226,4.643032206
"c(c25)(O)cc(cc2OC(=C(C5=O)OC(C(O)4)OC(C(C(O)4)O)CO)c(c3)ccc(c3)O)OC(C(O)1)OC(C)C(O)C1O",-1.7438,0.153572226,4.652854547
"c(O)(c1)cc(O)c(C3=O)c1OC(=C(O[C@H](O5)C(C([C@H]([C@H]5CO)O)O[C@H]([C@@H](O)4)OC(C)[C@@H](O)[C@H]4O)O)3)c(c2)ccc(c2)O",-1.3927,0.159290707,4.684569463
"O(c(c2)cc(O)c(C3=O)c(OC(c(c5)ccc(c5OC)O)=C3OC(C4O)OCC(C4O)O)2)C(C(O)1)OC(C)C(O)C1O",-1.0961,0.169066816,4.66878414
"c(O)(c5)cc(c(c35)C(=O)C(=C(c(c4)ccc(c4)O)O3)O[C@@H](O1)[C@@H](O)[C@H](O)[C@H](O[C@@H](O2)[C@H](O)[C@H](O)[C@@H](C2CO)O)C(C)1)O",-1.3927,0.159290707,4.6738104
"O(C1C)C(OCC(O2)C(C(O)C(C2OC(=C4c(c5)c(ccc5)O)C(c(c(O4)3)c(cc(O)c3)O)=O)O)O)C(C(O)C(O)1)O",-1.3927,0.159290707,4.720972808
"c(O)(c1)cc(c(C3=O)c(OC(=C(O[C@H]([C@@H](O[C@@H](O5)[C@@H]([C@H](O)[C@@H](C5CO)O)O)4)OC(C)[C@@H](O)[C@H]4O)3)c(c2)ccc(c2)O)1)O",-1.3927,0.159290707,4.67457254
"C(C2OC(C3=O)=C(c(c5)ccc(c5OC)O)Oc(c4)c(c(cc4O)O)3)(C(O)C(C(C)O2)O)OC(O1)C(C(C(C1)O)O)O",-0.745,0.175261339,4.686462669
"c(c25)(O)cc(cc2OC(=C(C5=O)OC(C(O)4)OC(C(C(O)4)O)CO)c(c3)ccc(c3)O)OC(C(O)1)OC(C)C(O)C1O",-1.7438,0.153572226,4.652854547
"c(O)(c1)cc(c(C(=O)2)c(OC(c(c5)ccc(c5)O)=C2OC(C4O)OC(C(C(O)4)O)COC(O3)C(C(O)C(O)C3C)O)1)O",-1.3927,0.159290707,4.680498694
"O(c(c2)cc(O)c(C3=O)c2OC(c(c5)ccc(O)c5O)=C(OC(C(O)4)OC(C)C(C4O)O)3)C(C(O)1)OC(C)C(O)C1O",-1.0106,0.160547505,4.748380461
"C(CO)(C5O)OC(C(O)C5O)C(C=13)(O)C(O)=C(C(C=Cc(c4)ccc(O)c4)=O)C(C1C(C(O3)2)OC(CO)C(O)C(O)2)=O",-3.9228,0.11135642,5.244616849
"c(c5)(ccc(c5)C(O1)=CC(c(c2O)c1cc(c(C(O3)C(C(O)C(O)C(COC(C4O)OC(C(C(O)4)O)CO)3)O)2)O)=O)O",-2.0841,0.14677088,4.725058025
"C(C1OCC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c53)C(=O)C=C(c(c4)cc(OC)c(c4)O)O3)2)O)(C(CO)(CO1)O)O",-1.4766,0.148435908,4.690863584
"c(c1)(ccc(C(=C5)Oc(c2C5=O)cc(OC(O4)C(C(C(C4C)OC(O3)C(O)C(O)C(C3CO)O)O)O)c(c2O)O)c1)O",-1.3927,0.149010143,4.708677423
"c(c5)(ccc(c5)OC(O4)C(O)C(O)C(O)C4CO)C(O3)=CC(=O)c(c13)c(O)cc(c(C(C(O)2)OC(C(O)C(O)2)CO)1)O",-2.4352,0.142191218,4.688633008
"O(C1C)C(OCC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c54)C(=O)C=C(O4)c(c3)cc(c(c3)O)O)2)O)C(C(O)C(O)1)O",-1.3927,0.149010143,4.711151671
"c(c5O)c(ccc5O)C(O4)=CC(=O)c(c43)c(cc(c3)OC(C1O)OC(COC(O2)C(O)C(C(O)C2)O)C(O)C(O)1)OC",-1.4782,0.145617805,4.646173558
"c(c5)(ccc(c5)C(O4)=CC(c(c34)c(O)c(c(c3)O)OC(C1OC(C2O)OC(C)C(C2O)O)OC(CO)C(C(O)1)O)=O)O",-1.3927,0.159290707,4.725772005
"O(C1C)C(OCC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c54)C(=O)C=C(O4)c(c3)cc(c(c3)O)O)2)O)C(C(O)C(O)1)O",-1.3927,0.149010143,4.711151671
"O(C=1c(c5)ccc(c5O)O)c(c2)c(c(c(C(O3)C(C(O)C(O)C(COC(O4)C(C(O)C(O)C4C)O)3)O)c2O)O)C(C1)=O",-1.3509,0.153132244,4.815984915
"C(=C4c(c5)ccc(O)c5)C(c(c(O4)2)c(O)c(c(O)c2[C@H](O3)[C@H]([C@H]([C@H](C3CO)O)O)O)[C@H](O1)[C@H]([C@H]([C@H](C(CO)1)O)O)O)=O",-2.3934,0.14700946,4.818420138
"C(C(O)1)(O)C(O)C(C(C(=O)3)=C(Oc(c4)c3c(c(C(O5)C(C(O)C(O)C5CO)O)c(O)4)O)c(c2)ccc(O)c2)OC(CO)1",-2.3934,0.14700946,4.834033498
"c(c3O)c(O)c(C(O4)C(OC(C(O)5)OC(CO)C(C(O)5)O)C(O)C(C4CO)O)c(c31)OC(c(c2)ccc(O)c2)=CC1=O",-2.0841,0.14677088,4.739585651
"C(C(O)1)(O)[C@@H]([C@H](CO)O[C@@H]1Oc(c2)cc(O)c(C5=O)c2OC(=C5)c(c3)ccc(O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)c3)O",-2.477,0.137392786,4.577271652
"O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c53)C(=O)C=C(c(c4)cc(OC)c(c4)O)O3)2)O)C(C(O)1)OC(CO)C1O",-1.4782,0.148410981,4.562990401
"O(C(c(c5)cc(OC)c(c5)O)=4)c(c1C(=O)C4)cc(OC(O2)C(OC(O3)C(O)C(O)(C3)CO)C(O)C(C(CO)2)O)cc1O",-1.4766,0.148435908,4.684246077
"OC(C(O)1)C(O)C(Oc(c(OC)5)cc(c4c5O)OC(=CC(=O)4)c(c3)cc(c(O)c3)OC(O2)C(O)C(O)C(O)C2)OC1C",-1.0961,0.169066816,4.733097719
"[C@@H]([C@@H](O)1)([C@H](OCC(O2)[C@@H]([C@H](O)[C@H](O)[C@H](c(c35)c(cc(c3C(=O)C=C(O5)c(c4)ccc(O)c4)O)O)2)O)OC([C@@H]1O)CO)O",-2.0841,0.14677088,4.733661905
"c(O)(c13)cc(OC(C4O)OC(COC(O5)C(O)C(C(O)C5)O)C(O)C4O)cc(OC(=CC(=O)3)c(c2)cc(O)c(OC)c2)1",-1.4782,0.155664325,4.642543717
"C(c(c5O)c(O)cc(c52)OC(c(c3)ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)=CC2=O)(O1)C(C(O)C(O)C(CO)1)O",-2.4352,0.142191218,4.680029129
"c(c5)(ccc(c5)OC(O4)C(O)C(O)C(O)C4CO)C(O3)=CC(=O)c(c13)c(O)cc(c(C(C(O)2)OC(C(O)C(O)2)CO)1)O",-2.4352,0.142191218,4.688633008
"c(C(=O)5)(c1OC(=C5)c(c4)cc(c(c4)O)O)c(O)cc(OC(C2OC(O3)C(C(O)C(O)C(C)3)O)OC(CO)C(C2O)O)c1",-1.3927,0.149010143,4.705225517
"C(C1O)(C(C(c(c24)c(OC(C5O)OC(C(O)C5O)CO)cc(c(C(=O)C=C(O4)c(c3)ccc(O)c3)2)O)OC1CO)O)O",-2.4352,0.142191218,4.732297758
"C(C(C1O)OC(c(c4O)c(c(c(c4C(O5)C(O)C(O)C(O)C5)2)C(=O)C=C(c(c3)cc(OC)c(O)c3)O2)O)C(C1O)O)O",-1.7457,0.157096465,4.820625003
"C(C5C)(O)C(O)C(O)C(O5)Oc(c2)c(c(c(C(=O)4)c2OC(=C4)c(c3)ccc(O)c3O)O)C(C(O)1)OC(C(O)C(O)1)CO",-1.702,0.147617345,4.808240785
"C(C(O)1)(C(OC(C2O)C(Oc(c3)c(c(O4)c(C(C=C4c(c5)ccc(O)c5)=O)c(O)3)O)OC(C(O)2)CO)OC(C)C1O)O",-1.3927,0.149010143,4.732763711
"O(C1C)C(OCC(O2)C(C(C(O)C2Oc(c3)c(c(c(C5=O)c3OC(=C5)c(c4)ccc(c4)O)O)O)O)O)C(C(O)C(O)1)O",-1.3927,0.149010143,4.715365718
"OC(C2O)C(C(c(c34)c(cc(c3C(C=C(c(c5)ccc(O)c5O)O4)=O)O)O)OC2CO)OC(O1)C(O)C(O)C(C1C)O",-1.3509,0.153132244,4.830639976
"c(c5)(ccc(c5)C(=C4)Oc(c(C4=O)1)cc(O)c(C(C2OC(C(O)3)OC(CO)C(C(O)3)O)OC(C(C2O)O)CO)c1O)O",-2.0841,0.14677088,4.730981771
"C(C=4)(=O)c(c(OC4c(c5)ccc(c5)O)3)c(O)cc(c3)OC(O1)C(C(O)C(OC(O2)C(O)C(O)C(O)C2CO)C1CO)O",-2.1259,0.141754219,4.621080406
"c(c5)(ccc(c5)C(O1)=CC(c(c2O)c1cc(c(C(O3)C(C(O)C(O)C(COC(C4O)OC(C(C(O)4)O)CO)3)O)2)O)=O)O",-2.0841,0.14677088,4.725058025
"C(C5O)OC(C(C5O)O)c(c1O)c(c(C(=O)4)c(OC(=C4)c(c3)cc(OC)c(O)c3)c1C(O2)C(C(C(O)C2CO)O)O)O",-1.7457,0.157096465,4.820625003
"c(c13)c(O[C@H](O5)[C@H]([C@@H](O)[C@H](C5CO)O)O[C@H](O4)[C@H]([C@@H](O)[C@H](C4CO)O)O)cc(c(C(C=C(O3)c(c2)ccc(c2)O)=O)1)O",-2.1259,0.141754219,4.616037302
"Oc(c1)cc(O2)c(C(=O)C=C(c(c3)cc(c(c(OC(C5O)OC(C(C5O)OC(O4)C(O)C(C(C(C)4)O)O)C)3)O)O)2)c1O",-0.6595,0.166353987,4.82884119
"O(C(c(c5)cc(OC)c(c5)O)=4)c(c3C(=O)C4)cc(cc3O)OC(O2)C(C(C(O)C(CO)2)O)OC(O1)C(C(C(C1)O)O)O",-1.4782,0.155664325,4.622188677
"C(C(O)1)(C(OC(C5O)C(OC(C(O)5)CO)Oc(c4)c(O)c(c(c34)C(C=C(O3)c(c2)ccc(c2)O)=O)O)OC(C)C1O)O",-1.3927,0.149010143,4.709439564
"O(C1C)C(OCC(O2)C(O)C(C(O)C2Oc(c34)cc(O)cc3OC(c(c5)cc(c(c5)O)O)=CC4=O)O)C(C(O)C(O)1)O",-1.3927,0.149010143,4.737157156
"C(C5O)OC(C(C5O)O)c(c1O)c(c(C(=O)4)c(OC(=C4)c(c3)cc(OC)c(O)c3)c1C(O2)C(C(C(O)C2CO)O)O)O",-1.7457,0.157096465,4.820625003
"c(c1)c(c(cc1C(=C5)Oc(c4)c(C5=O)c(c(c4O)C(C(OC(C(O)3)OC(C)C(C(O)3)O)2)OC(C(O)C2O)CO)O)O)O",-1.3509,0.153132244,4.821960623
"OC(C(O)1)C(O)COC(OC(C5O)C(OC(C(O)5)CO)c(c24)c(cc(c(C(=O)C=C(O4)c(c3)ccc(c3OC)O)2)O)O)1",-1.4364,0.158559748,4.746288889
"c(c1O)cc(C(=C(C(O5)C(C(O)C(O)C5CO)O)2)Oc(c(C(C(O)4)OC(C(O)C(O)4)CO)3)c(c(O)cc3O)C(=O)2)cc1",-2.3934,0.14700946,4.844675603
"O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c45)C(=O)C=C(O4)c(c3)cc(O)c(OC)c3)2)O)C(C(O)1)OC(CO)C1O",-1.4782,0.148410981,4.572152735
"c(c5)(ccc(c5)C(=C4)Oc(c(C4=O)1)cc(O)c(C(C2OC(C(O)3)OC(CO)C(C(O)3)O)OC(C(C2O)O)CO)c1O)O",-2.0841,0.14677088,4.730981771
"O(C5CO)[C@H]([C@H]([C@H]([C@@H](O)5)O)O)Oc(c([C@@H]([C@@H](O)4)OC([C@H](O)[C@H](O)4)CO)3)cc(c2c3O)OC(=CC2=O)c(c1)ccc(c1)O",-2.4352,0.142191218,4.717381236
"C(C(C1O)OC(c(c4O)c(c(c(c4C(O5)C(O)C(O)C(O)C5)2)C(=O)C=C(c(c3)cc(OC)c(O)c3)O2)O)C(C1O)O)O",-1.7457,0.157096465,4.820625003
"C(C(C5O)OC(C(C5O)O)c(c(O)1)c(c(C(O4)C(C(C(O)C4C)O)O)c(O2)c(C(=O)C=C2c(c3)ccc(O)c3O)1)O)O",-1.6602,0.150888147,4.919468169
"c(O3)(c(C(C5O)OC(C(C5O)O)CO)1)c(C(C=C3c(c4)ccc(O)c4O)=O)c(cc(OC(O2)C(C(C(C2C)O)O)O)1)O",-1.702,0.147617345,4.823288154
"c(c13)c(O[C@H](O5)[C@H]([C@@H](O)[C@H](C5CO)O)O[C@H](O4)[C@H]([C@@H](O)[C@H](C4CO)O)O)cc(c(C(C=C(O3)c(c2)ccc(c2)O)=O)1)O",-2.1259,0.141754219,4.616037302
"C(C(O1)C(O)C(C(O)C(Oc(c2)cc(O)c(C5=O)c2OC(=C5)c(c3)ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)1)O)O",-2.477,0.137392786,4.577271652
"O(c(c(O)1)cc(C(=C5)Oc(c2C5=O)c(C(O4)C(C(C(C4)O)O)OC(O3)C(O)C(O)C(C3CO)O)c(O)cc(O)2)cc1)C",-1.4364,0.158559748,4.745065612
"c(O)(c1)cc(c(C5=O)c1OC(=C5)c(c4)cc(O)c(c4)OC(O2)C(OC(O3)C(C(O)C(O)C(C)3)O)C(O)C(O)C2CO)O",-1.3927,0.159290707,4.716243443
"C(=C4c(c5)ccc(O)c5)C(c(c(O4)2)c(O)c(c(O)c2[C@H](O3)[C@H]([C@H]([C@H](C3CO)O)O)O)[C@H](O1)[C@H]([C@H]([C@H](C(CO)1)O)O)O)=O",-2.3934,0.14700946,4.818420138
"c(c1)(ccc(C(=C5)Oc(c2)c(C5=O)c(c(C(C(O)4)OC(C(O)C(O)4)CO)c2OC(C3O)OC(C(O)C3O)CO)O)c1)O",-2.4352,0.142191218,4.717381236
"c(c3O)c(O)c(C(O4)C(OC(C(O)5)OC(CO)C(C(O)5)O)C(O)C(C4CO)O)c(c31)OC(c(c2)ccc(O)c2)=CC1=O",-2.0841,0.14677088,4.739585651
"C(C(O)1)(O)C(O)C(Oc(c3)c(O)cc(C(=C5)Oc(c4)c(C5=O)c(cc(O)4)O)c3)OC1COC(O2)C(C(O)C(O)C2C)O",-1.3927,0.159290707,4.722169597
"C(=C4c(c5)ccc(O)c5)C(c(c(O4)2)c(O)c(c(O)c2[C@H](O3)[C@H]([C@H]([C@H](C3CO)O)O)O)[C@H](O1)[C@H]([C@H]([C@H](C(CO)1)O)O)O)=O",-2.3934,0.14700946,4.818420138
"C(C5O)(OCC(C5O)O)c(c(O)1)c(O)c(C(=O)3)c(OC(c(c4)cc(c(c(O)4)OC)OC)=C3)c(C(O2)C(O)C(O)C(O)C2)1",-1.098,0.170068249,4.880918275
"C(C5O)(OCC(C5O)O)c(c(O)1)c(O)c(C4=O)c(OC(=C4)c(c3)cc(OC)c(O)c(OC)3)c(C(O2)C(O)C(O)C(O)C2)1",-1.098,0.170068249,4.832467667
"O(CC(O2)C(O)C(C(O)C(Oc(c5)cc(O)c(c45)C(=O)C=C(O4)c(c3)cc(O)c(OC)c3)2)O)C(C(O)1)OC(CO)C1O",-1.4782,0.148410981,4.572152735
"C(c24)(C(=COc2c(c(c([C@H](O5)[C@@H](O)[C@H]([C@H](C(CO)5)O)O)c4O)O)[C@@H](O3)[C@@H]([C@H](O)[C@@H](C3CO)O)O)c(c1)ccc(c1)O)=O",-2.3934,0.14700946,4.853692607
"C(=C3c(c5)ccc(c5)O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)Oc(c(C(=O)3)2)cc(cc2O)O[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O",-2.477,0.137392786,4.598481334
"C(O1)([C@@H]([C@H](O)[C@@H]([C@@H]1c(c(O)5)c(c2c(c5)O)OC=C(c(c3)ccc(O[C@H](O4)C(O)C(O)[C@@H](O)[C@H]4CO)c3)C2=O)O)O)CO",-2.4352,0.142191218,4.725820166
"c(c3C)(c1c(c(C)c3OC(C(O)5)OC(C(O)C(O)5)COC(O4)C(C(CO)(O)C4)O)O)OC(c(c2)ccc(c2)O)CC(=O)1",-0.93526,0.193825054,4.940981464
"O[C@@H]([C@@H](O)1)[C@H](Oc(c2)ccc(C3=O)c(OC=C3c(c4)c(cc(O[C@@H](C5O)O[C@@H]([C@H](O)C(O)5)CO)c4)O)2)OC([C@H](O)1)CO",-2.477,0.137392786,4.616391811
"c(c3OC(O5)C(C(O)C(OC)C5CO)OC(O4)C(O)C(C(C4C)O)O)c(O1)c(c(O)c3)C(=O)CC1c(c2)ccc(O)c2",-0.5111,0.215091519,4.814014302
"c(OC)(c1)ccc(C(O5)(CC(=O)c(c52)c(cc(OC(C3OC(O4)C(O)C(C(C4C)O)O)OC(C(C3O)O)CO)c2)O)[H])c1",-0.8622,0.207789548,4.686373055
"C(O)C(C(O)5)OC(C(O)C(O)5)OC(C(O)4)C(C)OC(C(O)4)Oc(c1)cc(O)c(C(=O)2)c1OC(c(c3)ccc(c3)OC)C2",-0.8622,0.207789548,4.685617485
"C(C(OC(C4O)OCC(CO)4O)3)(OC(CO)C(C(O)3)O)Oc(c2)ccc(c2)C=CC(=O)c(c1O)c(OC)cc(OC)c1",-1.0509,0.122163138,4.57141186
"OC(C(O)4)C(COC(O5)C(C(C(O)C(C)5)O)O)OC(C(O)4)Oc(c1)cc(c(C(=O)2)c1OC(c(c3)ccc(c3)OC)C2)O",-0.8622,0.207789548,4.692248121
"C(C(O1)C(C(O)C(O)C1Oc(c4)cc([o+1]2)c(c4OC(O5)C(C(C(O)C5CO)O)O)ccc2c(c3)ccc(c(O)3)O)O)O",-1.8505,0.106311495,4.953104013
"OC(C(Oc(c(c(c5)ccc(O)c5)3)cc(c4O)c(cc(O)c4)[o+1]3)1)C(O)C(O)C(COC(=O)C=Cc(c2)ccc(O)c2O)O1",2.3519,0.066671452,4.415254046
"c(c12)c(O)cc(c1cc(OC(C(O)4)OC(COC(C=Cc(c5)ccc(O)c5)=O)C(C(O)4)O)c(c(c3)cc(O)c(c3)O)[o+1]2)O",2.3519,0.066671452,4.419520969
"c(O)(c5)ccc(c5)c(c3O[C@H](O4)C(C(O)[C@H]([C@H]4CO)O)O)[o+1]c(c(c3)1)cc(O)cc1O[C@H](O2)[C@H]([C@H]([C@@H](O)C2CO)O)O",-1.8505,0.134635028,4.850005074
